id,title,product_type,currency,value,availability,image_link,link
GGOEGAXL089428,Google Protector Tee Navy,Apparel,USD,19.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX0894.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Kids/Google+Protector+Tee+Navy
GGOEGCBA194599,Google Rainbow Lanyard,Accessories,USD,6,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA194599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Rainbow+Lanyard
GGOEGOBA185799,Google Rainbow Pencil Set,Office,USD,8,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOBA185799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Rainbow+Pencil+Set
GGPRGCBA117499,Google Recycled Backpack Kit,Kit,USD,87,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA117499.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Recycled+Backpack+Kit
GGOEGBJK207499,Google Recycled Drawstring Handle Bag,Bags,USD,8,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJK207499.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Recycled+Drawstring+Handle+Bag
GGOEGOAA017199,Google Rubber Grip Ballpoint Pen 4 Pack,Office,USD,4.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAA017199.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Writing/Rubber+Grip+Ballpoint+Pen+4+Pack.axd
GGOEGDWJ146799,Google SF Campus Mug,Drinkware,USD,12,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDWJ146799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+SF+Campus+Mug
GGOEGCBC148599,Google Seattle Campus Lapel Pin,Accessories,USD,6,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBC148599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Seattle+Campus+Lapel+Pin
GGOEGAEH148715,Google Seattle Campus Unisex Tee,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1487.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Seattle+Campus+Unisex+Tee
GGOEGKNR166699,Google Soft Frisbee Red,Accessories,USD,5,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGKNR166699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Soft+Frisbee+Red
GGOEGBJD152599,Google Sunnyvale Campus Tote,Bags,USD,11,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJD152599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Campus+Collection/Google+Sunnyvale+Campus+Tote
GGCOGAXT154229,Google TYCTWD Yellow Toddler Tee,Apparel,USD,23,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1542.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/TYCTWD/Google+TYCTWD+Yellow+Toddler+Tee
GGOEGAXH135729,Google Toddler Hero Tee Olive,Apparel,USD,24,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1357.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Toddler+Hero+Tee+Olive
GGOEGBJC014399,Google Tote Bag,Bags,USD,9.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJC014399.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Totes/Google+Tote+Bag.axd
GGOEGATJ137216,Google Women's Tech Fleece Vest Charcoal,Apparel,USD,79,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1372.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Tech+Fleece+Vest+Charcoal
GGOEGAYC075356,Google Youth Tee Fruit Games Cherries,Apparel,USD,25.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0753.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Fruit+Games/Google+Youth+Tee+Fruit+Games+Cherries.axd
GGCPGADB159316,Google gTech Puffer Jacket,Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGXXX1593.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+gTech+Puffer+Jacket
GGTPGOBB106599,Kick Start Web Cam Cover,Accessories,USD,7,out_of_stock,https://shop.googlemerchandisestore.com/store/20180919570/assets/items/images/GGTPGOBB106599.jpg,https://shop.googlemerchandisestore.com/Google+Tops/Kick+Start+2019/Kick+Start+Web+Cam+Cover
GGCLCAEB124215,Network Engineer Unisex Full Zip Hoodie (Beta),Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1242.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Unisex+Network+Engineer+Full+Zip+Hoodie+Beta
GGOEGCBA215099,Noto Emoji rPET Shoelaces,Accessories,USD,5,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA215099.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Noto+Emoji+rPET+Shoelaces
GGOSGHEJ108699,OSS Carhartt Watch Hat 2.0,Apparel,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSGHEJ108699.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/OSS+Carhartt+Watch+Hat+2.0
GGCLCCBA109999,SME Notebook and Tech Caddy Kit,Kit,USD,55,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA109999.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/SME+Notebook+and+Tech+Caddy+Kit
GGCLCDNJ121099,Security Engineer 20oz YETI Tumbler,Drinkware,USD,39.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCDNJ121099.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Security+Engineer+20oz+YETI+Tumbler
GGCLCCBA127599,Security Engineer Recertification Vacuum Insulated Gift Set (Beta),Kit,USD,82,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA127599.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Professional+Cloud+Security+Engineer+Recertification+Vacuum+Insulated+Gift+Set+Beta
GGCPGCBA129199,Supernatural Paper Bundle,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA129199.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Supernatural+Paper+Bundle
GGEBCCBA112199,Swell Bottle and Power Bank Kit,tbd,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA112199.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Swell+Bottle+and+Power+Bank+Kit
GGCPWAEQ402115,Waze Embroidered Socks - L/XL,Apparel,USD,30.2,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4021.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Waze+Embroidered+Socks
GGCPWAEJ402614,Waze Unisex Hoodie - M,Apparel,USD,39.1,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4026.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Waze+Unisex+Hoodie
GGCPWAEL402516,Waze Unisex Premium Sweatshirt - XL,Apparel,USD,35.85,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4025.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Waze+Unisex+Premium+Sweatshirt
GGOEGALB102515,Womens Google Black Tee,Apparel,USD,22,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1025.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Black+Tee
GGOEGALQ118113,Womens Google Striped LS,Apparel,USD,29,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1181.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Womens+Google+Striped+LS
GGPRYCBA122399,YouTube Expressive Set,Kit,USD,40,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRYCBA122399.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/YouTube+Expressive+Set
GGOEYCBR138999,YouTube Iconic Play Pin,Accessories,USD,8,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYCBR138999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/YouTube+Iconic+Play+Pin
GGOEYAEJ029016,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,USD,18.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0290.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+s+T+Shirts/YouTube+Womens+Short+Sleeve+Crew+Tee+charc.axd
GGOEYAEJ093714,YouTube Wordmark Crew Grey,Apparel,USD,51.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYXXX0937.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/YouTube+wordmark+crew+grey
GGCPGFBA196899,"8"" CTR Bear",Office,USD,20,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGFBA196899.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/8+CTR+Bear
GGOEA0CH077599,Android Hard Cover Journal,Office,USD,14.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEA0CH077599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Office/Notebooks+Journals/Android+Hard+Cover+Journal.axd
GGOEACXB217599,Android Head Over Heels Socks,Apparel,USD,18,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACXB217599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Android+Head+Over+Heels+Socks
GGOEAFKQ130599,Android Iconic 4in Decal,Accessories,USD,1.5,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAFKQ130599.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Iconic+4in+Decal
GGOEAAEJ033414,Android Men's Long Sleeve Badge Crew Tee Heather,Apparel,USD,34.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0334.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Men+s+Outerwear/Android+Mens+Long+Sleeve+Badge+Crew+Tee+Heather.axd
GGOEACBA104799,Android Surfer Pin,Accessories,USD,7.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACBA104799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Android+Surfer+Pin
GGOEAAEB120517,Android Unisex Track Jacket Black,Apparel,USD,67,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1205.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Android+Unisex+Track+Jacket+Black
GGOEAAEJ030916,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,USD,29.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0309.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+s+Outerwear/Android+Womens+Long+Sleeve+Blended+Cardigan+grey.axd
GGOEAAEB030216,Android Women's Racer Back Tank Black,Apparel,USD,19.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0302.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Women+s+T+Shirts/Android+Womens+Racer+Back+Tank+black.axd
GGCPCCBA135199,Blanket and Cards Kit,Kit,USD,49,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCCBA135199.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Blanket+and+Cards+Kit
GGCPCBRB177499,CLS Backpack,Bags,USD,25,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBRB177499.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Cloud+Sanford+15+Inch+Computer+Backpack
GGOEGCBB165899,Chrome Dino Food Container,Accessories,USD,38,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBB165899.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Chrome+Dino+Food+Container
GGCLCANJ117314,Cloud Developer Women's Long Sleeve Tee - appears to Recert ONLY,Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1173.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Cloud+Developer+Womens+Long+Sleeve+Tee
GGCLCAQJ123314,Cloud Developer Women's New Era® Tri-Blend Hoodie,Apparel,USD,0,in_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1233.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+Cloud+Developer+New+Era+Tri-Blend+Hoodie
GGCPGBRJ101699,"Code-In 15"" Computer Backpack",Bags,USD,42,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBRJ101699.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Code+In+15+in+Computer+Backpack
GGCLCADB118914,Collaboration Engineer Men's Eddie Bauer Full-Zip Fleece Jacket & Beta Hat,Apparel,USD,46.8,out_of_stock,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1189.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Mens+Collaboration+Engineer+Eddie+Bauer+Full+Zip+Fleece+Jacket+Beta
GGCLCAPJ107912,Collaboration Engineer Women's Patagonia Pullover & Beta Hat,Apparel,USD,84,out_of_stock,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1079.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Womens+Collaboration+Engineer+Patagonia+Pullover+Beta+Hat
GGOSDFBT102899,Golang Go Woven Patces Yellow,Accessories,USD,2,out_of_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDFBT102899.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Golang+Go+Woven+Patces+Yellow
GGOSDFBP102999,Golang Go Woven Patch Magenta,Accessories,USD,2,out_of_stock,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDFBP102999.jpg,https://shop.googlemerchandisestore.com/Google+OSS+Portal/Golang+Go+Woven+Patch+Magenta
GGOEGAFB134017,Google Badge Heavyweight Pullover Black,Apparel,USD,58,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1340.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Badge+Heavyweight+Pullover+Black
GGPRGCBA106299,Google Campus Bike Set,Kit,USD,107,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA106299.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Campus+Bike+Set
GGOEGDHJ140999,Google Chicago Campus Bottle,Drinkware,USD,20,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHJ140999.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Drinkware/Google+Chicago+Campus+Bottle
GGEBCAEQ103218,Google Cloud Marine Layer White Tee,Apparel,USD,35.38,in_stock,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1032.jpg,https://shop.googlemerchandisestore.com/Google+EBC+Portal/Google+Cloud+Marine+Layer+White+Tee
GGCPCAEJ177212,Google Cloud Unisex Gray Long Sleeve Tee,Apparel,USD,14.5,in_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCXXX1772.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Cloud+Unisex+Gray+Long+Sleeve+Tee
GGOEGEVB071299,Google Digital Lightshowart Speaker and Notification Center,Electronics,USD,104.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGEVB071299.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Electronics/Audio/Digital+Lightshow+Smart+Speaker+and+Notification+Center.axd
GGPRGCBA120099,Google Eco Snack Set,Accessories,USD,18,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA120099.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Eco+Snack+Set
GGOEGAAP204114,Google Heather Plum Jersey Tee,Apparel,USD,28,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2041.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Heather+Plum+Jersey+Tee
GGCPGCBA146199,Google Holiday Gift Box,Kit,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA146199.jpg,https://shop.googlemerchandisestore.com/Google+Perks+Portal/Google+Holiday+Gift+Box
GGPRGCBA104399,Google Incognito Zip Pack Kit,Kit,USD,86.5,out_of_stock,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGCBA104399.jpg,https://shop.googlemerchandisestore.com/Google+Prize+Portal/Google+Incognito+Zip+Pack+Kit
GGCOGALC157013,Google Land & Sea Women's Eco Tee,Apparel,USD,25,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGCOGXXX1570.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Land+and+Sea+Womens+Eco+Tee+LS
GGOEGABB137799,Google LoveHandle Black,Office,USD,10,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGABB137799.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+LoveHandle+Black
GGCPGADB159614,Google Men's Puff Jacket Black,Apparel,USD,0,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1383.jpg,https://shop.googlemerchandisestore.com/Google+Cloud+Perks/Google+Mens+Puff+Jacket+Black
GGOEGBJA127699,Google Mural Tote,Bags,USD,18,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJA127699.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Mural+Tote
GGOEGCBB106099,Google Patch,Accessories,USD,4.99,out_of_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/noimage.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Patch
GGOEGOCJ190899,Google Recycled Gray Notebook,Office,USD,8,in_stock,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOCJ190899.jpg,https://shop.googlemerchandisestore.com/Google+Redesign/Google+Recycled+Gray+Notebook
