id,title,product_type,currency,cost,image_link,seller_name, rating,color,description,new_title,gender,google_brand
GGOEGBGJ132699,Google Tech Taco,"['Electronics', 'Accessories']",USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBGJ132699.jpg,Quirk & Co.,3.1,['Grey'],"Keep your cables tidy and organized with this felt cable organizer. The organizer is made of durable felt material and features a magnetic closure. The organizer is perfect for storing and organizing your cables, and it can be easily folded up when not in use.",Google Felt Cable Organizer,Unisex,Google
GGOEGBGJ132699,Google Tech Taco,"['Electronics', 'Accessories']",USD,63,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBGJ132699.jpg,Fandom Finds,3.0,['Grey'],"Keep your cables tidy and organized with this felt cable organizer. The organizer is made of durable felt material and features a magnetic closure. The organizer is perfect for storing and organizing your cables, and it can be easily folded up when not in use.",Google Felt Cable Organizer,Unisex,Google
GGOEGAEH119718,Google Tee Mint Green,"['Clothing', 'T-shirts']",USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,Zen Zone,4.3,"['Green', 'White']",A green t-shirt with the Google logo on the front.,Google T-shirt,Unisex,Google
GGOEGAEH119718,Google Tee Mint Green,"['Clothing', 'T-shirts']",USD,40,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,Fandom Finds,3.3,"['Green', 'White']",A green t-shirt with the Google logo on the front.,Google T-shirt,Unisex,Google
GGOEGAEH119718,Google Tee Mint Green,"['Clothing', 'T-shirts']",USD,43,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,Print Pop,2.5,"['Green', 'White']",A green t-shirt with the Google logo on the front.,Google T-shirt,Unisex,Google
GGOEGAEH119718,Google Tee Mint Green,"['Clothing', 'T-shirts']",USD,39,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,The Graphic Garage,3.7,"['Green', 'White']",A green t-shirt with the Google logo on the front.,Google T-shirt,Unisex,Google
GGOEGAEH119718,Google Tee Mint Green,"['Clothing', 'T-shirts']",USD,29,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,Custom Culture,2.7,"['Green', 'White']",A green t-shirt with the Google logo on the front.,Google T-shirt,Unisex,Google
GGOEGDNL108699,Google Thermal Tumbler Navy,"['Drinkware', 'Tumblers']",USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNL108699.jpg,Misfit Merch,3.8,"['Blue', 'White']",This Google tumbler is made of stainless steel and has a blue exterior with a white Google logo. It is perfect for keeping your drinks hot or cold for hours.,Google Tumbler,Unisex,Google
GGOEGDNL108699,Google Thermal Tumbler Navy,"['Drinkware', 'Tumblers']",USD,13,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNL108699.jpg,Gadget Guru,3.0,"['Blue', 'White']",This Google tumbler is made of stainless steel and has a blue exterior with a white Google logo. It is perfect for keeping your drinks hot or cold for hours.,Google Tumbler,Unisex,Google
GGOEGDNL108699,Google Thermal Tumbler Navy,"['Drinkware', 'Tumblers']",USD,9,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNL108699.jpg,Mystic Market,3.0,"['Blue', 'White']",This Google tumbler is made of stainless steel and has a blue exterior with a white Google logo. It is perfect for keeping your drinks hot or cold for hours.,Google Tumbler,Unisex,Google
GGOEGETR014599,Google Tube Power Bank,"['Electronics', 'Gadgets']",USD,42,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGETR014599.jpg,Custom Culture,3.6,"['White', 'Red']",This is a water bottle with the Google logo on it. It is white and red and made of metal.,Google branded water bottle,Unisex,Google
GGOEGETR014599,Google Tube Power Bank,"['Electronics', 'Gadgets']",USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGETR014599.jpg,Fandom Finds,2.5,"['White', 'Red']",This is a water bottle with the Google logo on it. It is white and red and made of metal.,Google branded water bottle,Unisex,Google
GGOEGETR014599,Google Tube Power Bank,"['Electronics', 'Gadgets']",USD,43,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGETR014599.jpg,Canvas Couture,3.4,"['White', 'Red']",This is a water bottle with the Google logo on it. It is white and red and made of metal.,Google branded water bottle,Unisex,Google
GGOEGETR014599,Google Tube Power Bank,"['Electronics', 'Gadgets']",USD,40,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGETR014599.jpg,The Graphic Garage,3.7,"['White', 'Red']",This is a water bottle with the Google logo on it. It is white and red and made of metal.,Google branded water bottle,Unisex,Google
GGOEGALL060014,Google Women's Short Sleeve Performance Tee Navy,"['Apparel', 'Tops', 'T-shirts']",USD,75,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0600.jpg,Motivation Merch,3.1,"['Blue', 'White']",The Womens Performance Tee is made of 100% polyester and features a moisture-wicking finish to keep you cool and dry during your workout. It has a relaxed fit and a crew neck. The Google logo is printed on the front.,Google Womens Performance Tee,Women,Google
GGOEGALL060014,Google Women's Short Sleeve Performance Tee Navy,"['Apparel', 'Tops', 'T-shirts']",USD,77,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0600.jpg,Vinyl Vault,4.4,"['Blue', 'White']",The Womens Performance Tee is made of 100% polyester and features a moisture-wicking finish to keep you cool and dry during your workout. It has a relaxed fit and a crew neck. The Google logo is printed on the front.,Google Womens Performance Tee,Women,Google
GGOEGALL060014,Google Women's Short Sleeve Performance Tee Navy,"['Apparel', 'Tops', 'T-shirts']",USD,92,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0600.jpg,Fandom Finds,2.5,"['Blue', 'White']",The Womens Performance Tee is made of 100% polyester and features a moisture-wicking finish to keep you cool and dry during your workout. It has a relaxed fit and a crew neck. The Google logo is printed on the front.,Google Womens Performance Tee,Women,Google
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,"['Apparel', 'Sports & Outdoors', 'Running']",USD,35,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0601.jpg,Cult Classic Closet,3.6,"['White', 'Black']","The Womens Tech Tee is a lightweight, breathable shirt designed for running and other athletic activities. It features a relaxed fit, short sleeves, and a crew neck. The shirt is made with a moisture-wicking fabric that helps to keep you cool and dry during your workout.",Womens Tech Tee,Women,Google
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,"['Apparel', 'Sports & Outdoors', 'Running']",USD,30,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0601.jpg,Cult Classic Closet,3.6,"['White', 'Black']","The Womens Tech Tee is a lightweight, breathable shirt designed for running and other athletic activities. It features a relaxed fit, short sleeves, and a crew neck. The shirt is made with a moisture-wicking fabric that helps to keep you cool and dry during your workout.",Womens Tech Tee,Women,Google
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,"['Apparel', 'Sports & Outdoors', 'Running']",USD,23,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0601.jpg,Sarcasm Society,3.0,"['White', 'Black']","The Womens Tech Tee is a lightweight, breathable shirt designed for running and other athletic activities. It features a relaxed fit, short sleeves, and a crew neck. The shirt is made with a moisture-wicking fabric that helps to keep you cool and dry during your workout.",Womens Tech Tee,Women,Google
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,"['Apparel', 'Sports & Outdoors', 'Running']",USD,18,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0601.jpg,Quirk & Co.,4.5,"['White', 'Black']","The Womens Tech Tee is a lightweight, breathable shirt designed for running and other athletic activities. It features a relaxed fit, short sleeves, and a crew neck. The shirt is made with a moisture-wicking fabric that helps to keep you cool and dry during your workout.",Womens Tech Tee,Women,Google
GGOEGAYC135814,Google Youth Badge Tee Navy,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,89,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1358.jpg,Sarcasm Society,3.8,"['Blue', 'White']",A heather blue t-shirt with the Google logo on the chest.,Google T-Shirt,Unisex,Google
GGOEGAYC135814,Google Youth Badge Tee Navy,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,96,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1358.jpg,Misfit Merch,3.8,"['Blue', 'White']",A heather blue t-shirt with the Google logo on the chest.,Google T-Shirt,Unisex,Google
GGOEGAYC135814,Google Youth Badge Tee Navy,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,93,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1358.jpg,Canvas Couture,3.4,"['Blue', 'White']",A heather blue t-shirt with the Google logo on the chest.,Google T-Shirt,Unisex,Google
GGOEGAYC135814,Google Youth Badge Tee Navy,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,93,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1358.jpg,Inside Joke Emporium,4.0,"['Blue', 'White']",A heather blue t-shirt with the Google logo on the chest.,Google T-Shirt,Unisex,Google
GGOEGAYB116715,Google Youth F/C Pullover Hoodie,"['Clothing', 'Hoodies & Sweatshirts']",USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1167.jpg,Fandom Finds,3.3,['Black'],This is a black unisex hoodie with the Google logo embroidered on the chest. The hoodie is made of 100% cotton and is machine-washable.,Google Logo Hoodie,Unisex,Google
GGOEGAYB116715,Google Youth F/C Pullover Hoodie,"['Clothing', 'Hoodies & Sweatshirts']",USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1167.jpg,Fandom Finds,2.5,['Black'],This is a black unisex hoodie with the Google logo embroidered on the chest. The hoodie is made of 100% cotton and is machine-washable.,Google Logo Hoodie,Unisex,Google
GGOEGAYH067925,Google Youth Girl Tee Green,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,57,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0679.jpg,90s Nostalgia,4.0,['Green'],A green t-shirt with the Google logo on the front.,Google Womens T-shirt,Women,Google
GGOEGAYH067925,Google Youth Girl Tee Green,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,54,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0679.jpg,Sarcasm Society,3.8,['Green'],A green t-shirt with the Google logo on the front.,Google Womens T-shirt,Women,Google
GGOEGAYH067925,Google Youth Girl Tee Green,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0679.jpg,Motivation Merch,3.1,['Green'],A green t-shirt with the Google logo on the front.,Google Womens T-shirt,Women,Google
GGOEGAYH067925,Google Youth Girl Tee Green,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,60,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0679.jpg,Misfit Merch,3.8,['Green'],A green t-shirt with the Google logo on the front.,Google Womens T-shirt,Women,Google
GGOEGAYH067925,Google Youth Girl Tee Green,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,50,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0679.jpg,Meme Mart,3.9,['Green'],A green t-shirt with the Google logo on the front.,Google Womens T-shirt,Women,Google
GGCPHAAC114313,Hash Code 1st Place Men's Kit (SM),"['Electronics', 'Computers', 'Software']",USD,84,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1143.jpg,Expression Essentials,3.1,"['Blue', 'Black']",A blue t-shirt with the words hash code written on it.,Hash Code T-shirt,Unisex,Google
GGCPHAAC114313,Hash Code 1st Place Men's Kit (SM),"['Electronics', 'Computers', 'Software']",USD,85,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1143.jpg,Minimalist Manifesto,3.9,"['Blue', 'Black']",A blue t-shirt with the words hash code written on it.,Hash Code T-shirt,Unisex,Google
GGCPHAAC114313,Hash Code 1st Place Men's Kit (SM),"['Electronics', 'Computers', 'Software']",USD,76,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1143.jpg,Mystic Market,3.7,"['Blue', 'Black']",A blue t-shirt with the words hash code written on it.,Hash Code T-shirt,Unisex,Google
GGCPHAAC114313,Hash Code 1st Place Men's Kit (SM),"['Electronics', 'Computers', 'Software']",USD,69,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPHXXX1143.jpg,Print Pop,2.5,"['Blue', 'Black']",A blue t-shirt with the words hash code written on it.,Hash Code T-shirt,Unisex,Google
