id,title,product_type,currency,cost,image_link,seller_name,color,description,short_description
GGCPGBJB162499,Google Packable Bag Black Sales School Kit,bags,USD,82,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJB162499.jpg,Print Pop,4.1,black,"The Google Travel Bag is made of lightweight, water-resistant material and features a spacious main compartment, a front zippered pocket, and an adjustable shoulder strap. Its the perfect bag for your next trip.",Google Travel Bag
GGCPGBJB162499,Google Packable Bag Black Sales School Kit,bags,USD,78,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJB162499.jpg,Inside Joke Emporium,4.0,black,"The Google Travel Bag is made of lightweight, water-resistant material and features a spacious main compartment, a front zippered pocket, and an adjustable shoulder strap. Its the perfect bag for your next trip.",Google Travel Bag
GGCPGBJB162499,Google Packable Bag Black Sales School Kit,bags,USD,70,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJB162499.jpg,Fandom Finds,3.3,black,"The Google Travel Bag is made of lightweight, water-resistant material and features a spacious main compartment, a front zippered pocket, and an adjustable shoulder strap. Its the perfect bag for your next trip.",Google Travel Bag
GGCPGBJB162499,Google Packable Bag Black Sales School Kit,bags,USD,82,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBJB162499.jpg,Fandom Finds,2.5,black,"The Google Travel Bag is made of lightweight, water-resistant material and features a spacious main compartment, a front zippered pocket, and an adjustable shoulder strap. Its the perfect bag for your next trip.",Google Travel Bag
GGPRGBRJ109599,Google Recycled Cooler Backpack,Backpacks,USD,16,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGBRJ109599.jpg,Quirk & Co.,3.1,Black,"The Google Insulated Lunch Backpack is a great way to keep your food and drinks cold and fresh all day long. It features a spacious main compartment with a zippered closure, a front zippered pocket for storing smaller items, and two side mesh pockets for holding drinks or snacks. The backpack is also made from durable, water-resistant material, so you can be sure it will last.",Google Insulated Lunch Backpack
GGPRGBRJ109599,Google Recycled Cooler Backpack,Backpacks,USD,29,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRGBRJ109599.jpg,The Graphic Garage,4.1,Black,"The Google Insulated Lunch Backpack is a great way to keep your food and drinks cold and fresh all day long. It features a spacious main compartment with a zippered closure, a front zippered pocket for storing smaller items, and two side mesh pockets for holding drinks or snacks. The backpack is also made from durable, water-resistant material, so you can be sure it will last.",Google Insulated Lunch Backpack
GGOEGCBR136499,Google Red YoYo,Toys,USD,29,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBR136499.jpg,Inside Joke Emporium,4.0,Red,Google Yo-yo is a fun promotional item.,Google Yo-yo
GGOEGBJH124599,Google Seaport Tote,Handbags,USD,48,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJH124599.jpg,Dreamer's Den,3.2,Green and White,A striped tote bag with a green bottom.,Striped Tote Bag with Green Bottom
GGOEGBJH124599,Google Seaport Tote,Handbags,USD,52,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBJH124599.jpg,Mystic Market,4.2,Green and White,A striped tote bag with a green bottom.,Striped Tote Bag with Green Bottom
GGOEGCKH148999,Google Seattle Campus Sticker,Electronics,USD,27,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKH148999.jpg,Zen Zone,4.3,Blue,Oval blue sticker that says Seattle with outline of Space Needle and mountains,Seattle
GGOEGCKH148999,Google Seattle Campus Sticker,Electronics,USD,37,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCKH148999.jpg,Vinyl Vault,4.4,Blue,Oval blue sticker that says Seattle with outline of Space Needle and mountains,Seattle
GGOEGBPB021199,Google Slim Utility Travel Bag,Electronics,USD,65,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB021199.jpg,Rebel Threads,2.9,Black,The Google Travel Case is a stylish and functional way to carry your Google products on the go.,Google Travel Case
GGOEGBPB021199,Google Slim Utility Travel Bag,Electronics,USD,73,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB021199.jpg,Fandom Finds,3.3,Black,The Google Travel Case is a stylish and functional way to carry your Google products on the go.,Google Travel Case
GGOEGBPB021199,Google Slim Utility Travel Bag,Electronics,USD,72,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB021199.jpg,Offbeat Outfitters,2.7,Black,The Google Travel Case is a stylish and functional way to carry your Google products on the go.,Google Travel Case
GGOEGBPB021199,Google Slim Utility Travel Bag,Electronics,USD,69,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBPB021199.jpg,Quirk & Co.,3.1,Black,The Google Travel Case is a stylish and functional way to carry your Google products on the go.,Google Travel Case
GGOEGDNB206499,Google Speckled MiiR Tumbler,Drinkware,USD,57,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNB206499.jpg,Mystic Market,4.2,Black,This is a Google branded 20oz black speckled tumbler.,Google Tumbler
GGOEGDNB206499,Google Speckled MiiR Tumbler,Drinkware,USD,72,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNB206499.jpg,Custom Culture,2.7,Black,This is a Google branded 20oz black speckled tumbler.,Google Tumbler
GGOEGDNB206499,Google Speckled MiiR Tumbler,Drinkware,USD,72,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNB206499.jpg,Meme Mart,3.9,Black,This is a Google branded 20oz black speckled tumbler.,Google Tumbler
GGOEGDNB206499,Google Speckled MiiR Tumbler,Drinkware,USD,61,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNB206499.jpg,Ironic Icons,2.5,Black,This is a Google branded 20oz black speckled tumbler.,Google Tumbler
GGOEGDNB206499,Google Speckled MiiR Tumbler,Drinkware,USD,61,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNB206499.jpg,Mystic Market,4.2,Black,This is a Google branded 20oz black speckled tumbler.,Google Tumbler
GGOEGCBA186399,Google Striped Shoelaces Black,shoe laces,USD,54,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA186399.jpg,Canvas Couture,3.4,multicolor,shoe laces,shoe laces
GGOEGCBA186399,Google Striped Shoelaces Black,shoe laces,USD,60,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBA186399.jpg,Gadget Guru,3.0,multicolor,shoe laces,shoe laces
GGOEGBGJ132699,Google Tech Taco,Electronics,USD,51,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBGJ132699.jpg,Motivation Merch,3.1,Grey,"The perfect way to charge your phone on the go, this felt taco phone charger from Google is a must-have for any Android fan. The charger is made from high-quality materials and features a unique design that will make it stand out from the crowd.",Google Felt Taco Phone Charger
GGOEGBGJ132699,Google Tech Taco,Electronics,USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBGJ132699.jpg,Expression Essentials,3.1,Grey,"The perfect way to charge your phone on the go, this felt taco phone charger from Google is a must-have for any Android fan. The charger is made from high-quality materials and features a unique design that will make it stand out from the crowd.",Google Felt Taco Phone Charger
GGOEGBGJ132699,Google Tech Taco,Electronics,USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBGJ132699.jpg,Quirk & Co.,3.1,Grey,"The perfect way to charge your phone on the go, this felt taco phone charger from Google is a must-have for any Android fan. The charger is made from high-quality materials and features a unique design that will make it stand out from the crowd.",Google Felt Taco Phone Charger
GGOEGBGJ132699,Google Tech Taco,Electronics,USD,63,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGBGJ132699.jpg,Fandom Finds,3.0,Grey,"The perfect way to charge your phone on the go, this felt taco phone charger from Google is a must-have for any Android fan. The charger is made from high-quality materials and features a unique design that will make it stand out from the crowd.",Google Felt Taco Phone Charger
GGOEGAEH119718,Google Tee Mint Green,t-shirt,USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,Zen Zone,4.3,green,A green t-shirt with the word Google written on it.,Google T-Shirt
GGOEGAEH119718,Google Tee Mint Green,t-shirt,USD,40,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,Fandom Finds,3.3,green,A green t-shirt with the word Google written on it.,Google T-Shirt
GGOEGAEH119718,Google Tee Mint Green,t-shirt,USD,43,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,Print Pop,2.5,green,A green t-shirt with the word Google written on it.,Google T-Shirt
GGOEGAEH119718,Google Tee Mint Green,t-shirt,USD,39,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,The Graphic Garage,3.7,green,A green t-shirt with the word Google written on it.,Google T-Shirt
GGOEGAEH119718,Google Tee Mint Green,t-shirt,USD,29,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1197.jpg,Custom Culture,2.7,green,A green t-shirt with the word Google written on it.,Google T-Shirt
GGOEGDNL108699,Google Thermal Tumbler Navy,Drinkware,USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNL108699.jpg,Misfit Merch,3.8,Blue,This is a Google branded tumbler.,Google Tumbler
GGOEGDNL108699,Google Thermal Tumbler Navy,Drinkware,USD,13,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNL108699.jpg,Gadget Guru,3.0,Blue,This is a Google branded tumbler.,Google Tumbler
GGOEGDNL108699,Google Thermal Tumbler Navy,Drinkware,USD,9,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDNL108699.jpg,Mystic Market,3.0,Blue,This is a Google branded tumbler.,Google Tumbler
GGOEGETR014599,Google Tube Power Bank,Google,USD,42,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGETR014599.jpg,Custom Culture,3.6,White,"The Google Nest Mini is a smart speaker that can be used to control your home, play music, and answer questions.",Google Nest Mini
GGOEGETR014599,Google Tube Power Bank,Google,USD,53,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGETR014599.jpg,Fandom Finds,2.5,White,"The Google Nest Mini is a smart speaker that can be used to control your home, play music, and answer questions.",Google Nest Mini
GGOEGETR014599,Google Tube Power Bank,Google,USD,43,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGETR014599.jpg,Canvas Couture,3.4,White,"The Google Nest Mini is a smart speaker that can be used to control your home, play music, and answer questions.",Google Nest Mini
GGOEGETR014599,Google Tube Power Bank,Google,USD,40,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGETR014599.jpg,The Graphic Garage,3.7,White,"The Google Nest Mini is a smart speaker that can be used to control your home, play music, and answer questions.",Google Nest Mini
GGOEGALL060014,Google Women's Short Sleeve Performance Tee Navy,apparel,USD,75,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0600.jpg,Motivation Merch,3.1,blue,A womens dri-fit t-shirt with a Google logo on the front.,Womens Dri-Fit T-Shirt
GGOEGALL060014,Google Women's Short Sleeve Performance Tee Navy,apparel,USD,77,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0600.jpg,Vinyl Vault,4.4,blue,A womens dri-fit t-shirt with a Google logo on the front.,Womens Dri-Fit T-Shirt
GGOEGALL060014,Google Women's Short Sleeve Performance Tee Navy,apparel,USD,92,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0600.jpg,Fandom Finds,2.5,blue,A womens dri-fit t-shirt with a Google logo on the front.,Womens Dri-Fit T-Shirt
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,Apparel,USD,35,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0601.jpg,Cult Classic Closet,3.6,White,The UA Tech Twist Short Sleeve is a womens running shirt that is designed to keep you cool and comfortable during your workout.,Under Armour Womens UA Tech Twist Short Sleeve
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,Apparel,USD,30,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0601.jpg,Cult Classic Closet,3.6,White,The UA Tech Twist Short Sleeve is a womens running shirt that is designed to keep you cool and comfortable during your workout.,Under Armour Womens UA Tech Twist Short Sleeve
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,Apparel,USD,23,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0601.jpg,Sarcasm Society,3.0,White,The UA Tech Twist Short Sleeve is a womens running shirt that is designed to keep you cool and comfortable during your workout.,Under Armour Womens UA Tech Twist Short Sleeve
GGOEGALJ060114,Google Women's Short Sleeve Performance Tee Pewter,Apparel,USD,18,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0601.jpg,Quirk & Co.,4.5,White,The UA Tech Twist Short Sleeve is a womens running shirt that is designed to keep you cool and comfortable during your workout.,Under Armour Womens UA Tech Twist Short Sleeve
GGOEGAYC135814,Google Youth Badge Tee Navy,t-shirt,USD,89,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1358.jpg,Sarcasm Society,3.8,blue,A blue t-shirt with the Google logo on the front.,Google T-Shirt
GGOEGAYC135814,Google Youth Badge Tee Navy,t-shirt,USD,96,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1358.jpg,Misfit Merch,3.8,blue,A blue t-shirt with the Google logo on the front.,Google T-Shirt
