id,title,product_type,currency,value,image_link,color,description,gender,google_brand
GGCLCCBA109999,Google Cloud Certification Tech Caddy Kit,"['Electronics', 'Gadgets']",USD,55,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA109999.jpg,"['Brown', 'Black', 'White']","The Tech Caddy Kit includes a tech caddy and a notebook. The tech caddy is made of durable canvas and features a large main compartment, a front pocket with a zippered closure, and a mesh pocket on the side. The notebook has a brown cover and features a ruled interior.",Unisex,Google Cloud
GGCLCDNJ121099,Google Cloud Certified Professional Security Engineer Tumbler,['Drinkware'],USD,39.99,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCDNJ121099.jpg,['Silver'],The YETI Rambler 20 oz Tumbler is made of stainless steel and has a double-wall vacuum insulation to keep drinks cold for up to 24 hours and hot for up to 12 hours. It is also dishwasher-safe for easy cleaning. The tumbler is silver and has the Google Cloud Certified logo on it.,unisex,Google Cloud
GGCLCCBA127599,Security Engineer Recertification Gift Set,"['drinkware', 'hats']",USD,82,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCCBA127599.jpg,"['black', 'white']","This gift set includes a 2-piece, 12 oz. wine tumbler set and a black, unstructured, 6-panel, low-profile cap. The tumbler is made of stainless steel and is vacuum-insulated to keep drinks hot or cold for hours. The cap is made of 100% cotton and features a hook-and-loop closure. Both the tumbler and the cap are decorated with the Google Cloud logo.",unisex,Google Cloud
GGCPGCBA129199,Tote Bag with Lunch Bag,"['Bags', 'Totes']",USD,0,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA129199.jpg,['Brown'],"This tote bag is made of high-quality kraft paper. It is sturdy and durable, perfect for carrying your everyday essentials. The bag has a large main compartment, a front pocket, and a zippered top closure. The lunch bag is made of the same material and has a hook and loop closure. It is perfect for packing your lunch or snacks. Both the tote bag and the lunch bag are easy to clean and maintain.",Unisex,N/A
GGEBCCBA112199,Google Cloud Sip by Swell 17oz Stainless Steel Water Bottle,"['Drinkware', 'Bottles']",USD,0,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA112199.jpg,"['White', 'Multicolor']","The Sip by Swell 17oz Stainless Steel Water Bottle is made of double-walled, vacuum-insulated stainless steel and features a leak-proof design. It keeps drinks cold for up to 24 hours and hot for up to 12 hours. The bottle has a wide mouth opening for easy filling and cleaning, and a built-in carrying loop for easy transport. The Google Cloud logo is printed on the front of the bottle.",Unisex,Google Cloud
GGCPWAEQ402115,Waze Emoji Socks,"['Apparel & Accessories', 'Socks']",USD,30.2,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4021.jpg,"['White', 'Yellow']",Show your love for Waze with these fun socks featuring the Waze ghost logo. These socks are made from a soft and comfortable cotton blend and are perfect for everyday wear.,Unisex,Waze
GGCPWAEJ402614,Unisex Waze Logo Hoodie,"['Clothing', 'Unisex Clothing', 'Hoodies & Sweatshirts']",USD,39.1,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4026.jpg,['Grey'],"The unisex Waze logo hoodie is a perfect way to show your love for the Waze app. The hoodie is made of a soft and comfortable cotton blend, and features a kangaroo pocket and a drawstring hood. The Waze logo is embroidered on the front of the hoodie.",Unisex,Waze
GGCPWAEL402516,Waze Unisex Premium Sweatshirt,"['Clothing & accessories', 'Unisex clothing', 'Sweatshirts & hoodies']",USD,35.85,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPWXXX4025.jpg,"['Blue', 'White']","A classic sweatshirt with a modern twist, the Waze Unisex Premium Sweatshirt is perfect for everyday wear. Made from a soft and comfortable cotton blend, this sweatshirt features a relaxed fit and a ribbed crew neck. The bold Waze logo is embroidered on the chest in white, adding a touch of style. Whether youre running errands or just relaxing at home, this sweatshirt is sure to keep you warm and comfortable all day long.",Unisex,
GGOEGALB102515,Google Womens T-Shirt,"['Clothing & accessories', 'Tops & tees', 'T-shirts']",USD,22,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1025.jpg,"['Black', 'White']",A black t-shirt with the Google logo on the front.,Women,Google
GGOEGALQ118113,Google Womens Long Sleeve T-Shirt,"['Clothing', 'Tops', 'T-shirts']",USD,29,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX1181.jpg,"['White', 'Red', 'Yellow', 'Blue', 'Green']",A classic long sleeve tee with a colorful twist. This shirt features a relaxed fit and is made from 100% cotton. The bold stripes are perfect for showing off your playful side.,Women,Google
GGPRYCBA122399,YouTube Black Socks,"['Clothing and accessories', 'Socks']",USD,40,https://shop.googlemerchandisestore.com/store/20210405858/assets/items/images/GGPRYCBA122399.jpg,"['Black', 'White']","The YouTube socks are made of a soft, stretchy fabric and feature a colorful YouTube logo on the side. They are perfect for everyday wear or for showing your support for your favorite YouTube creators.",Unisex,Youtube
GGOEYCBR138999,YouTube Iconic Play Button,"['Electronics', 'Pins & Buttons']",USD,8,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYCBR138999.jpg,"['Red', 'White']",The YouTube Iconic Play Button is a symbol of achievement for YouTube creators. It is a red and white pin in the shape of the YouTube play button. The pin is made of metal and has a high-quality finish.,Unisex,Youtube
GGOEYAEJ029016,YouTube Womens T-Shirt,"['Apparel & Accessories', 'Clothing', 'Tops', 'T-shirts']",USD,18.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0290.jpg,"['Charcoal', 'Red', 'White']",A heather gray womens t-shirt with a red and white YouTube logo on the front.,women,Youtube
GGOEYAEJ093714,YouTube Sweatshirt,['sweatshirts'],USD,51.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEYXXX0937.jpg,"['gray', 'white']",A grey sweatshirt with the YouTube logo on the front.,men,YouTube
GGCPGFBA196899,Google Cloud Technical Residency Bear,"['Toys & Games', 'Plush Toys']",USD,20,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGFBA196899.jpg,"['Brown', 'White']",This is an 8-inch tall brown bear made of soft plush material. It is wearing a white T-shirt with the Google Cloud logo on it. The bear is perfect for cuddling and makes a great gift for kids or adults.,Unisex,Google Cloud
GGOEA0CH077599,Android Hard Cover Journal,['Journals & Notebooks'],USD,14.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEA0CH077599.jpg,['Yellow'],"Stay organized with this Android Hard Cover Journal. This journal features a durable hard cover with a smooth, matte finish and 192 lined pages.",Unisex,Android
GGOEACXB217599,Android Logo Socks,"['Apparel & Accessories', 'Socks']",USD,18,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACXB217599.jpg,"['Black', 'Blue', 'Green']","Android logo socks in black, blue and green.",Unisex,Android
GGOEAFKQ130599,Android Logo Sticker,"['Electronics', 'Stickers']",USD,1.5,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAFKQ130599.jpg,"['Green', 'White']",A green and white sticker of the Android logo.,Unisex,Android
GGOEAAEJ033414,Android White Heather Crewneck Sweatshirt,"['Clothing', 'Tops', 'Sweatshirts']",USD,34.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0334.jpg,"['White', 'Blue']",A white heather crewneck sweatshirt with a small Android logo on the chest. The sweatshirt is made of a soft and comfortable cotton blend and features a relaxed fit. It is perfect for everyday wear or for showing your support for Android.,men,Android
GGOEACBA104799,Android Surfer Pin,['Pins & Buttons'],USD,7.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACBA104799.jpg,"['Green', 'Blue', 'Red']",The Android Surfer Pin is a limited edition pin that celebrates the summer. The pin features the Android mascot surfing on a wave. The pin is made of metal and has a hard enamel finish.,Unisex,Android
GGOEAAEB120517,Android Track Jacket,['Jackets & Coats'],USD,67,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1205.jpg,"['Black', 'White']","The Android Unisex Track Jacket is made of 100% polyester and features a black and white color scheme. The jacket has a full zip front, two front pockets, and a ribbed collar, cuffs, and hem. The jacket is also machine-washable.",Unisex,Android
GGOEAAEJ030916,Android Womens Cardigan,"['Apparel & Accessories', 'Sweaters']",USD,29.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0309.jpg,"['Grey', 'White']",This heather gray cardigan features a lightweight blended fabric and subtle Android branding on the chest.,Women,Android
GGOEAAEB030216,Android Womens Racerback Tank,"['Clothing', 'Tops', 'Tanks']",USD,19.99,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0302.jpg,"['Black', 'Yellow']",A black racerback tank with the Android logo on the front. Perfect for showing your love for Android and staying cool and comfortable all day long.,Women,Android
GGCPCCBA135199,Google Sherpa Blanket,"['Home & Garden', 'Bedding']",USD,49,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCCBA135199.jpg,"['Grey', 'White']","The Google Sherpa Blanket is made from 100% polyester and features a soft, sherpa-like texture. Its perfect for cuddling up on the couch or keeping warm on a cold night. The blanket is also machine-washable and dryer-safe for easy care.",Unisex,Google
GGCPCBRB177499,Google Cloud Backpack,['Backpacks'],USD,25,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCBRB177499.jpg,"['Black', 'Grey']","The Google Cloud backpack is a stylish and functional backpack perfect for carrying your everyday essentials. It features a spacious main compartment, a front pocket for quick access to small items, and two side pockets for water bottles or other beverages. The backpack is made from durable materials and is available in black or grey.",Unisex,Google Cloud
GGOEGCBB165899,Chrome Dino Food Container,"['kitchen', 'food']",USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBB165899.jpg,"['black', 'white']","The Chrome Dino Food Container is a fun and unique way to store your food. It features a design of the iconic Chrome dinosaur, and is made of high-quality materials to keep your food fresh.",unisex,Google
GGCLCANJ117314,Google Cloud Womens Long Sleeve Tee,"['Apparel & Accessories', 'Tops & Tees', 'Long Sleeve Tees']",USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1173.jpg,['Blue'],"A comfortable, relaxed fit long sleeve tee made from 100% cotton. The shirt features a small Google Cloud logo on the left chest and a larger logo on the back. A versatile piece that can be dressed up or down, this tee is perfect for everyday wear.",women,Google Cloud
GGCLCAQJ123314,Cloud Developer Womens Hoodie,"['Clothing', 'Hoodies & Sweatshirts']",USD,0,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1233.jpg,"['Charcoal', 'Multicolor']","This womens hoodie is made of a soft and comfortable tri-blend fabric. It features a relaxed fit, a hood with drawstrings, and a kangaroo pocket. The hoodie is decorated with a colorful Cloud Developer logo on the front. The dominant colours are charcoal, yellow and purple.",women,Google Cloud
GGCPGBRJ101699,Google Code-In Backpack,['Backpacks'],USD,42,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGBRJ101699.jpg,"['Black', 'Brown']","The Google Code-In 15"" Computer Backpack is made of durable, water-resistant material and features a large main compartment, a front pocket with organizer, and two side pockets. Its perfect for carrying your laptop, books, and other essentials.",Unisex,Google
GGCLCADB118914,Google Cloud Certified Collaboration Engineer Jacket,"['Apparel', 'Jackets & Coats']",USD,46.8,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1189.jpg,"['Black', 'Blue']","This black full-zip fleece jacket is made of 100% polyester and features a water-resistant finish. It has a mock neck, two front hand pockets, and a drawcord hem. The jacket is machine-washable and dryer-safe.",men,Google Cloud
GGCLCAPJ107912,Womens Patagonia Better Sweater 1/4-Zip Fleece Pullover,"['Apparel', 'Tops', 'Sweaters']",USD,84,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1079.jpg,['Grey'],"A classic, cozy pullover made with 100% recycled polyester fleece. Fair Trade Certified™ sewn.",women,Google Cloud
GGOSDFBT102899,Go Logo Woven Patch,"['Clothing & Accessories', 'Patches & Pins']",USD,2,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDFBT102899.jpg,"['Yellow', 'White']",The Go programming language logo is a yellow and white woven patch.,Unisex,Golang
GGOSDFBP102999,Magenta Go Woven Patch,"['Apparel & Accessories', 'Patches']",USD,2,https://shop.googlemerchandisestore.com/store/20200306486/assets/items/images/GGOSDFBP102999.jpg,"['Pink', 'White']","The Go programming language woven patch in magenta. Perfect for decorating your clothes, bags, or other belongings.",Unisex,Golang
